gender,Near_Location,Partner,Phone,Contract_period,Age,Month_to_end_contract,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
1,1,0,1,1,30,1,1.860376724,2.029575199,0
1,1,1,1,6,28,6,3.316065505,3.273927523,0
0,1,0,1,1,28,1,1.757285785,2.094565114,1
1,1,1,1,1,35,1,1.645852838,1.651731006,0
1,1,0,1,1,28,1,2.800990924,2.809810244,0
0,1,0,1,1,27,1,0.250480014,0.378204054,0
0,1,1,1,1,25,1,1.744659377,0.30191857,1
1,1,0,1,1,27,1,3.096741004,3.017834621,0
0,1,1,1,12,32,12,1.9949325,1.918647706,0
0,1,0,1,1,27,1,2.524275194,2.391243827,0
0,0,0,1,1,28,1,3.518626421,3.41538953,0
1,1,1,1,12,20,5,2.213091508,2.345300896,0
1,1,0,1,1,37,1,2.469313394,2.402640538,0
1,1,1,1,12,32,12,3.734299619,3.684651858,0
0,1,0,1,1,36,1,2.657050459,2.648253199,0
0,0,0,1,12,24,7,1.209650964,1.240501503,0
0,1,1,1,12,28,11,2.816748574,2.767972571,0
1,0,1,1,6,27,6,2.725371719,2.702925839,0
1,0,1,1,1,28,1,2.593065076,2.442352216,0
0,1,0,1,6,34,6,1.221617219,1.269521086,0
1,1,0,1,1,29,1,1.484068395,1.173777902,1
0,1,0,1,12,33,4,0.763264703,0.824603235,0
0,1,0,0,1,30,1,1.951551935,1.058905879,1
0,1,1,1,12,30,12,1.867538386,1.795377561,0
1,1,0,1,1,30,1,4.152055499,4.037862769,0
0,1,0,1,1,28,1,0.843915312,0.928676927,0
0,0,0,1,1,25,1,1.840853507,0.80663428,1
1,1,0,1,1,25,1,3.047361784,3.233859098,0
0,1,0,1,12,27,12,1.007947925,1.033778106,1
1,1,1,1,12,30,12,3.033946788,3.043235859,0
1,1,0,1,1,32,1,1.917287796,1.979257655,0
0,0,0,1,1,24,1,1.58758907,1.657512692,0
0,1,1,1,6,27,6,1.01983626,1.475755904,1
1,1,0,1,1,30,1,2.312062432,1.774061826,1
0,0,1,1,1,32,1,1.575633038,1.616485259,0
1,0,1,1,1,27,1,1.597157834,0.080299122,1
1,1,0,1,1,25,1,2.245542376,2.123614752,1
0,1,1,1,6,28,6,3.142431663,2.998336384,0
1,0,1,1,1,25,1,0.323957724,0,1
1,1,1,1,12,26,12,2.162645112,2.303139028,0
0,1,1,1,1,31,1,1.733401631,1.482757016,0
1,1,0,1,12,33,11,0.402945589,0.508431311,0
1,0,1,1,1,28,1,3.584781967,3.566748155,0
1,1,0,1,6,26,6,2.326106555,2.385412202,0
1,1,1,1,1,29,1,1.396235564,1.353671702,0
0,0,1,1,1,30,1,2.86069573,2.833198879,0
1,1,0,1,12,34,12,1.137337757,1.115163141,0
0,0,1,1,1,27,1,2.10668744,2.117192512,1
0,1,1,1,6,23,6,0,0,0
1,1,1,1,1,24,1,1.956437998,1.483612185,1
0,1,0,1,1,33,1,1.458775827,1.507816501,0
1,1,0,0,6,29,6,2.271472195,2.419244056,0
1,0,1,1,1,28,1,1.462510581,0.699600825,1
1,1,0,1,1,29,1,0.716460448,0.578145076,0
1,1,1,1,1,28,1,3.020038658,3.029275695,0
1,1,1,1,12,26,12,2.896090713,2.806799871,0
0,1,0,1,6,25,5,2.223131318,1.338029036,1
0,1,1,1,1,30,1,2.533124273,2.360076943,0
0,1,0,1,1,24,1,2.835538055,2.76524678,0
1,1,0,1,1,27,1,2.405943542,2.531817664,1
1,1,0,1,1,26,1,3.7422239,3.740327371,0
1,1,1,1,12,27,10,2.145620359,1.91773098,0
1,1,1,1,12,29,12,3.031378078,2.930323962,0
0,1,1,1,12,31,12,2.754571961,2.665089419,0
1,0,1,1,1,29,1,1.900317559,1.644176362,1
1,1,1,1,12,28,12,3.267068901,3.260523932,0
0,1,0,1,1,29,1,1.229189725,0.282662087,1
1,1,1,1,1,32,1,1.388608875,1.006424288,1
0,1,1,1,1,25,1,2.088593642,2.056126983,0
0,1,1,1,12,28,8,1.282495459,0.535976005,1
0,1,0,1,1,31,1,0.467150309,0.569598206,0
1,1,1,1,12,28,9,3.64066674,3.720636059,0
0,1,0,1,1,32,1,1.235140035,1.042658043,0
0,1,1,1,1,29,1,2.046675784,1.946170662,0
0,1,0,1,1,29,1,2.558807544,2.504273724,0
1,1,0,0,1,31,1,1.734502618,1.78829457,0
1,1,0,1,1,27,1,1.390534733,0.979445092,1
0,1,1,1,12,32,12,2.423799151,2.462410229,0
1,1,0,1,1,26,1,3.125038532,3.15820154,0
1,1,1,1,6,27,6,3.057608261,3.033944028,0
0,0,0,1,1,32,1,0.08538714,0.484418328,1
0,1,1,1,12,30,12,1.391292489,1.527438236,0
0,1,1,0,12,23,10,0.627617109,0.612831041,0
1,1,0,1,1,32,1,3.026785747,2.856212401,0
0,1,1,1,12,31,8,3.167324541,3.09139191,0
1,1,0,1,6,22,5,1.326790868,0.125039228,1
0,1,0,1,1,33,1,2.367380046,2.238979194,0
1,1,1,1,12,32,10,1.309502186,1.265710948,0
0,1,1,1,1,29,1,0.447116829,0.567083297,0
0,1,0,1,1,36,1,2.057776054,2.06858959,0
0,1,1,1,1,33,1,1.482334682,1.429165048,0
1,1,1,1,6,23,6,3.278324006,3.32099647,0
1,1,1,1,1,25,1,2.070838593,1.090365623,1
1,1,1,1,6,30,6,2.338264777,2.362191313,0
0,1,1,1,1,29,1,2.233253397,2.129014687,0
0,1,1,1,6,25,6,0.786201118,0.808560572,1
0,1,1,1,1,35,1,2.756865794,2.920238392,0
1,1,0,1,12,30,8,0.968884445,0.959334648,0
1,1,0,1,12,29,10,0.060124459,0.013787868,0
1,1,1,1,12,29,10,1.418325701,1.362574818,0
0,0,1,1,1,32,1,2.86870555,2.992209346,0
0,1,0,1,1,26,1,1.903782145,1.805206189,0
1,1,1,1,6,25,5,2.081984992,2.194959328,0
1,0,1,1,1,28,1,2.66290127,2.532625244,0
0,1,0,1,12,35,12,2.488619422,2.43293101,0
1,0,0,1,1,25,1,0.548540691,0,1
0,1,1,1,1,29,1,1.456536556,1.345585186,1
0,1,0,1,12,29,8,3.132211235,3.17429422,0
1,1,1,1,12,34,12,2.212150054,2.164881364,0
0,1,1,1,6,24,4,0.853426046,0.602994743,1
0,0,1,1,1,31,1,2.582930061,2.530401048,0
0,1,0,1,6,26,6,0.164418563,0.120463492,0
0,1,1,1,12,33,12,3.379991156,3.398492044,0
1,1,1,1,1,33,1,0.913469561,1.268163266,1
0,0,0,1,1,29,1,1.922427908,1.530876091,1
0,0,0,1,1,30,1,1.023815202,0.644609872,1
1,1,0,1,1,30,1,1.523789825,1.392351499,1
1,1,0,1,1,29,1,1.416296802,1.514682253,0
0,1,1,1,1,32,1,1.860942071,1.777264617,0
1,1,0,1,6,30,6,0.866217469,0.070552231,1
0,0,0,1,1,25,1,2.961949297,2.890784534,0
1,1,1,1,12,28,12,0.634576287,0.52930617,0
0,1,0,1,12,25,11,0.50315047,0.458567396,0
1,1,1,1,12,34,12,0.485636757,0.592231656,0
0,1,1,1,12,27,11,1.378124774,1.427573549,0
0,1,1,1,12,24,12,1.832738684,1.026885012,1
1,1,0,1,1,30,1,1.692426592,0.788458581,1
0,1,1,1,12,34,9,1.614213497,1.672271714,0
1,1,0,1,6,28,6,2.600270979,2.634698746,0
0,0,1,1,6,29,6,2.04155015,2.178610597,0
1,1,0,1,12,31,6,2.683689881,2.552564157,0
0,1,1,1,1,23,1,1.110925387,0.841667171,1
0,1,1,0,6,31,6,0.44112664,0.344341393,0
0,1,0,1,1,31,1,1.486299662,0.708739276,1
0,1,1,1,12,26,8,1.608379464,1.652658018,0
1,1,0,1,1,29,1,3.842245249,3.809922833,0
0,1,1,1,1,30,1,2.43157268,2.390349765,0
1,1,0,1,1,29,1,1.755793384,1.590028521,0
1,1,0,1,1,24,1,2.280225177,1.066996056,1
0,1,1,1,6,28,6,3.245594078,3.426624588,0
1,1,0,1,1,24,1,2.095768745,1.482320024,1
1,0,0,1,6,32,6,0.470169994,0.377569708,0
0,0,0,1,12,29,12,0.968385518,0.933481036,0
0,1,0,1,1,27,1,1.763502133,1.848362815,0
1,1,0,1,1,30,1,0.488664677,0.391596764,0
0,0,0,1,1,33,1,1.691421691,1.579533775,0
0,1,1,1,12,28,11,2.848070922,2.806415628,0
1,1,0,1,1,27,1,1.029819366,1.109635956,0
0,1,0,1,1,27,1,1.777851095,2.347246884,1
0,1,1,1,12,29,11,1.902582027,1.789563382,0
0,1,0,1,1,34,1,3.428661132,3.567776456,0
1,1,1,1,12,31,10,0.890094996,0.870960477,0
0,1,1,1,1,29,1,2.483801659,2.475648166,0
0,1,1,1,6,27,6,4.121667693,4.181416711,0
0,1,1,1,6,30,6,0.634597819,0.681057676,0
1,0,1,1,1,26,1,1.038560139,0.803730049,0
0,1,0,1,6,28,6,0.589294948,0.586840428,0
0,1,0,1,6,31,4,3.070235887,3.100085609,0
1,0,0,1,1,25,1,1.811955066,1.434294665,1
0,1,1,1,12,31,11,3.590505318,3.473679756,0
0,1,1,1,6,29,5,1.365723623,1.334611458,0
1,1,1,1,12,28,12,0,0.020966326,0
0,1,1,1,1,30,1,1.213534957,1.318986538,0
1,1,1,1,12,27,10,1.183444169,1.225738572,0
1,1,0,1,6,29,6,2.453416255,2.502779212,0
1,1,0,1,1,26,1,0.991942401,1.01367046,0
0,0,0,1,1,26,1,2.81923247,2.376044112,1
0,0,0,1,1,31,1,2.401838382,2.473404013,0
0,1,1,0,6,24,6,1.481319646,0.89396736,1
1,0,1,1,1,27,1,1.963894641,1.431073481,1
1,1,0,1,1,26,1,1.341431785,1.31097481,0
1,1,1,1,12,30,12,1.473755081,1.376106979,0
1,0,1,1,6,30,6,0.220354089,0.314693262,0
1,1,0,0,12,27,10,2.59301319,2.773247683,0
0,1,1,0,12,24,7,3.028165227,3.0906783,0
0,1,0,1,1,31,1,1.06483507,0.752730781,1
0,1,0,1,1,26,1,0.671913366,1.140868448,1
0,0,0,1,1,30,1,1.377892372,1.509709151,0
1,1,1,1,1,30,1,0.938671801,0.888995506,0
0,1,0,0,1,34,1,2.645274876,2.48241094,0
0,1,1,1,12,32,12,3.344104196,3.406288781,0
0,1,0,1,1,31,1,2.735446283,2.332612556,1
0,0,0,1,1,29,1,0.647284808,0.768245115,0
1,1,0,1,1,31,1,1.214657049,0.911089538,1
1,1,0,1,1,27,1,1.911622718,1.670696784,1
0,1,1,1,12,28,9,2.461051331,2.503642257,0
0,1,0,0,1,29,1,1.470685039,1.389292206,0
1,1,0,0,1,31,1,0.746582723,0.642923184,0
0,1,1,1,12,30,11,1.847022617,1.871777227,0
1,1,1,1,1,27,1,1.188486717,1.07087701,0
1,1,0,1,1,28,1,0.654221633,0.747897437,0
1,1,0,0,6,29,6,0,0,0
1,1,0,1,6,30,6,2.194189408,2.307159388,0
1,1,0,1,6,33,3,3.994193537,4.014588916,0
0,1,0,1,1,24,1,1.37683925,1.00503327,1
1,1,1,0,12,28,12,0,0.073275927,0
0,1,0,1,6,30,6,3.256009047,3.341420426,0
1,1,1,0,6,22,5,1.052673131,1.025594559,0
0,1,1,1,1,36,1,1.567124033,1.674794869,0
0,1,1,1,6,31,6,3.457046887,3.362500675,0
1,1,1,1,1,28,1,2.82016309,2.921701289,0
0,1,1,1,12,37,12,3.682756773,3.618406584,0
1,0,1,1,1,24,1,2.289697311,1.701965563,1
0,0,1,1,6,35,3,0.74775359,0.861742721,0
0,0,0,1,6,25,6,1.66310527,1.627575412,1
1,1,0,1,1,27,1,1.712815009,1.309882089,1
0,1,0,1,12,36,12,1.996716894,2.0116023,0
1,1,1,1,6,31,6,0.299156706,0.197888577,0
0,1,0,1,1,26,1,2.028697093,2.607832751,1
0,1,0,1,6,28,3,2.108335314,2.14473388,0
0,1,0,0,1,26,1,3.900935819,4.036181968,0
1,1,0,1,12,30,12,3.555306854,3.652884141,0
0,1,0,0,1,30,1,0.002760393,0,0
0,0,0,1,1,27,1,1.350153658,0.558744826,1
1,0,0,1,1,27,1,0.840204464,0.616404399,1
1,0,0,1,1,34,1,3.215906715,3.248885949,0
1,0,0,1,12,28,12,1.032328071,1.008285849,0
0,1,1,1,12,34,11,1.140739371,1.07118484,0
1,1,1,1,6,32,6,1.053587542,0.935747593,0
1,1,1,1,6,33,3,1.374173294,1.3650743,0
1,1,1,0,1,28,1,1.599904584,1.373671403,1
1,1,0,1,1,31,1,2.275700397,2.498706678,0
1,1,0,1,1,31,1,2.284260627,2.184527479,1
0,1,0,1,12,28,12,1.788247854,1.720574012,0
1,1,1,1,12,30,12,1.432302545,1.487883726,0
1,1,0,0,6,27,6,3.495074929,3.517020179,0
1,1,1,1,12,32,12,2.222620092,2.260498134,0
1,1,1,1,12,35,11,1.551065663,1.466989628,0
1,1,0,1,1,27,1,1.039538719,0.10559402,1
0,1,0,0,6,30,6,1.969049064,2.023379907,0
0,1,0,1,1,26,1,1.10092332,0.789772143,1
1,1,1,1,12,31,10,1.748892656,1.828064378,0
0,1,1,1,12,31,12,1.235990564,1.262663063,0
0,0,0,0,1,33,1,1.694065815,1.64049442,0
1,1,0,1,6,32,6,0.713217704,0.866141991,0
0,1,1,1,6,28,6,2.971901997,2.924220125,0
0,1,1,1,12,34,12,2.777846848,2.879788187,0
1,0,0,0,1,26,1,2.698217511,1.84989269,1
0,1,1,1,1,29,1,1.106038372,0.638680494,1
0,1,0,1,1,27,1,1.073875498,1.300898333,1
0,1,0,0,1,28,1,1.180748719,0.573818285,1
0,1,0,1,1,38,1,2.821720851,2.786275136,0
1,1,0,1,12,31,12,2.207432225,2.26593958,0
0,0,0,1,1,23,1,1.189314708,0.887563135,1
1,1,1,1,1,25,1,1.010936157,1.026492934,0
1,1,1,1,12,37,12,1.595139015,1.707451595,0
0,1,1,1,6,26,6,2.162888957,2.16330041,0
1,1,1,1,12,32,12,0.143986498,0.21432459,0
0,1,0,1,1,29,1,0.274207032,0.271249223,0
1,1,1,1,12,26,12,2.047883586,1.957853942,0
0,1,1,1,12,25,12,1.949101966,1.843512055,0
1,1,0,1,6,30,6,1.699906643,1.584908089,0
1,1,0,0,1,28,1,0,0,1
0,1,1,1,12,24,12,2.084685414,2.264815921,0
1,1,0,1,1,30,1,1.897049262,1.711161333,1
1,0,1,1,6,35,6,3.316785877,3.266959573,0
1,1,1,1,6,31,6,2.673575872,2.748303886,0
0,1,0,1,1,27,1,0.485314559,0.505336093,1
0,1,1,1,6,28,6,1.717337008,1.612709303,0
0,1,1,1,1,28,1,0.585243763,0.111515758,1
1,1,1,1,1,27,1,1.989381453,1.915779588,0
1,1,1,1,1,27,1,3.463376997,3.406710869,0
1,1,0,1,1,29,1,2.729742565,2.753885418,0
0,1,0,1,6,31,3,0.099865939,0.202979271,0
0,0,0,1,1,28,1,1.140536546,0.64736945,1
0,1,1,1,1,30,1,1.756046195,2.240188392,1
0,1,0,1,1,29,1,1.77561807,0.705410072,1
1,0,1,1,1,32,1,2.04995721,2.219156357,0
1,0,1,1,1,26,1,1.321520767,0.651755659,1
0,0,1,1,12,34,12,2.047796082,2.204975331,0
0,1,0,1,12,29,12,2.405441549,2.596043672,0
0,1,1,1,6,32,5,2.643727427,2.675706233,0
0,1,1,1,12,33,7,3.482455785,3.539166176,0
1,1,0,1,6,24,6,1.144809041,1.266352493,0
0,1,0,0,1,26,1,1.886832022,1.88754853,0
0,1,1,1,6,34,6,1.258690783,1.325690052,0
1,1,1,1,12,25,10,3.813216001,4.095132249,0
1,1,1,1,12,26,12,2.249002861,2.369281886,0
1,1,0,1,1,30,1,3.235067016,3.336253978,0
1,1,1,1,12,28,12,2.917535723,2.826471996,0
1,1,0,0,1,21,1,1.54080177,0.860051597,1
1,1,0,1,1,27,1,1.408662649,0.307363922,1
0,1,1,1,12,25,12,1.230205946,1.087674861,0
1,1,0,1,1,25,1,1.885750619,2.050203814,0
0,1,0,1,1,22,1,1.253040388,1.294574875,0
1,1,0,1,1,29,1,0.884578195,0.781699698,0
0,0,0,1,1,25,1,0.914318407,0.093330543,1
0,0,0,1,1,25,1,1.601531736,0.41402495,1
1,1,1,0,12,28,12,1.061034093,1.129579891,0
1,0,0,1,1,29,1,2.7245702,1.779510782,1
1,1,1,1,12,27,12,1.867856698,1.958217305,0
1,1,0,0,1,27,1,2.741880074,2.012543532,1
1,1,0,1,1,29,1,2.089551881,2.246370335,1
1,0,1,1,1,31,1,1.514975598,1.438762342,0
0,1,1,1,6,26,6,3.438665997,3.555315371,0
1,1,0,1,1,33,1,0.584560807,0.70527538,0
0,1,1,1,6,28,6,1.685655817,1.624914423,0
1,1,1,1,12,25,12,2.228788567,2.270570356,0
1,1,0,1,1,32,1,0,0,1
0,1,0,1,1,26,1,0.892930165,1.131749791,0
1,1,1,1,12,27,12,1.774478658,2.044339687,0
0,1,0,1,1,30,1,3.294651702,3.22633713,0
0,1,1,1,6,25,6,1.84069521,1.827383149,0
1,1,0,1,6,39,6,4.675340649,4.700163854,0
0,1,0,1,1,27,1,0.488226886,0.523959781,0
1,1,1,1,6,33,6,3.648101456,3.603092548,0
1,1,1,1,6,31,6,1.806566794,1.80089222,0
1,1,1,1,1,35,1,5.141852404,4.96253971,0
0,1,1,1,12,31,12,1.832219034,1.815715542,0
1,1,0,1,1,32,1,1.670792046,1.664070208,0
0,1,0,1,1,24,1,0.957916293,0.846682799,0
0,1,0,1,6,30,6,0,0.053030352,0
0,1,1,1,12,29,11,0.284709066,0.316886382,0
1,1,0,1,12,31,11,2.000911814,1.911062928,0
0,0,1,1,1,29,1,3.281906311,3.257497335,0
0,1,1,1,6,34,6,2.037568607,2.013265258,0
0,1,1,1,6,28,6,2.621791053,2.387057878,0
1,1,1,1,6,26,2,1.466679955,1.255070577,0
1,1,0,1,1,33,1,4.69901844,4.786792947,0
1,1,1,1,12,25,12,1.793284563,1.645836075,0
0,1,0,1,1,26,1,2.1632637,1.654510725,1
1,1,0,1,6,29,6,3.319512824,3.362915496,0
0,1,1,1,12,29,11,1.940936623,1.953406109,0
0,1,0,1,1,24,1,2.054970448,1.377670801,1
1,1,1,1,12,30,12,0,0,0
1,1,0,0,1,27,1,1.32629508,1.307990885,1
0,0,0,1,1,28,1,0.343152251,0.457255786,1
1,0,1,1,1,24,1,2.438269897,1.94024,1
0,1,0,1,1,28,1,2.115477258,2.2219665,0
0,1,0,1,1,27,1,1.612821774,1.884467768,1
0,1,0,1,1,26,1,1.280952763,1.117626297,1
0,1,1,1,6,24,6,2.252684306,2.359230815,0
1,0,1,1,1,26,1,1.289299397,0,1
1,1,0,1,12,32,11,2.341545028,2.461782358,0
0,1,1,1,1,25,1,1.370197689,0.671450194,1
1,1,0,1,12,24,12,0.999179053,1.047047142,0
0,1,1,1,12,28,11,1.734371064,1.799263661,0
1,0,0,1,1,28,1,1.783444313,1.711821647,0
1,1,1,1,12,34,5,3.791391402,3.846169813,0
0,1,1,1,1,24,1,1.631649303,1.368547068,1
1,1,1,1,6,26,5,0.299360684,0.206964576,0
1,0,0,0,1,29,1,1.322399612,1.232456801,0
0,0,0,1,6,28,5,1.137114017,1.507663333,1
1,1,1,1,12,30,12,1.693190819,1.715935522,0
0,1,0,1,1,30,1,1.866457195,1.881198411,0
1,1,0,1,6,29,4,1.703076215,0.248603326,1
0,1,1,1,12,34,10,1.764395655,1.705305095,0
1,0,1,1,1,29,1,2.282678161,2.414892491,0
1,1,1,1,1,29,1,1.912637693,0.999135412,1
1,1,1,1,1,25,1,1.128179514,1.205676084,1
1,1,1,1,12,28,12,1.052459472,1.153776435,0
1,1,1,1,12,28,12,0.810836905,0.798988429,0
1,0,0,1,1,28,1,3.013708547,3.074432241,0
0,1,0,1,6,30,5,3.882433752,4.070843964,0
1,1,0,1,1,33,1,1.191968465,1.21253185,0
0,1,0,1,12,23,11,2.493039556,2.356895737,0
1,0,1,1,6,31,5,2.934362372,2.946453822,0
0,1,1,0,12,27,12,1.62222782,1.801672728,0
1,1,0,1,1,29,1,1.09421963,0.228516962,1
0,1,1,1,1,29,1,2.648485793,2.661750311,0
0,1,0,1,1,29,1,2.355562612,2.372330179,0
0,1,0,0,12,30,10,0.933928425,1.034710896,0
1,1,0,1,1,31,1,0.964610066,0,1
0,1,1,1,12,29,5,3.527583197,3.473861319,0
1,0,1,1,1,31,1,1.673403352,1.786695009,0
1,1,0,0,1,27,1,2.754096216,2.854688121,0
1,1,1,0,12,28,9,1.971921745,2.005749329,0
1,1,0,1,6,28,6,1.620567357,1.153160313,1
1,1,0,1,1,30,1,3.058328372,3.124317722,0
0,1,0,1,1,32,1,3.518683802,3.551821048,0
0,1,1,1,1,30,1,1.759360351,1.81394274,0
1,1,1,0,6,27,6,1.264344733,0.098794865,1
1,1,0,1,12,33,9,2.228304565,2.097989245,0
1,0,1,1,6,31,6,3.050218445,3.003937238,0
1,0,1,1,1,28,1,2.357895984,2.374225305,1
1,1,0,1,1,29,1,1.521565998,1.539852992,0
1,1,1,1,1,28,1,0.981096382,0.008384606,1
1,1,1,1,1,28,1,1.972279083,1.90152134,0
1,1,1,1,1,28,1,0.925869475,0.792238906,0
1,1,0,1,1,22,1,1.935779328,2.334859467,1
1,0,0,1,6,25,6,0.714181916,1.131558828,1
0,1,1,1,12,27,12,2.576993444,2.481483896,0
1,1,1,1,6,28,5,0.446842307,0.61259471,1
1,0,1,1,1,34,1,1.351850139,1.188582336,0
0,1,1,1,12,29,12,2.35736772,2.369013948,0
1,0,0,1,1,34,1,1.792638872,1.814020599,0
1,0,0,1,1,28,1,1.884653945,1.36848046,1
0,1,0,1,1,31,1,1.946857883,1.995478107,0
1,1,1,1,12,34,9,1.780987153,1.837633509,0
1,1,1,1,12,32,12,1.927348853,1.962429126,0
1,1,0,1,1,26,1,1.686358094,1.544513924,0
0,1,0,1,1,21,1,1.914377096,1.017217597,1
1,1,1,1,1,27,1,3.143579152,3.237547333,0
0,1,1,1,12,32,12,1.223021106,1.187040821,0
1,1,0,1,1,33,1,1.271635422,1.233438646,0
0,0,0,0,1,33,1,1.282525593,1.33968362,0
1,1,1,1,1,23,1,1.068543607,0.936260393,1
0,0,1,1,1,28,1,1.333898495,1.317766513,0
1,1,0,1,6,31,5,2.504586219,2.45348448,0
0,1,1,1,1,32,1,0.949275342,0.964400966,0
0,1,0,1,1,25,1,1.525533487,2.12695686,1
0,1,1,1,1,32,1,3.383633097,3.508655539,0
0,1,1,1,1,25,1,1.12719966,0.34632603,1
0,1,1,1,1,32,1,1.06848458,1.033211574,0
1,1,0,1,1,34,1,1.119397025,1.145269947,0
0,1,0,1,1,29,1,2.366660423,2.381380055,0
0,1,1,1,1,23,1,0.816562072,1.501873527,1
1,1,0,1,1,30,1,0.413147653,0.416976715,0
1,1,0,1,1,27,1,1.182603935,1.762791889,1
0,1,1,1,1,27,1,2.159629529,1.577671445,1
0,0,1,1,12,32,11,1.682657351,1.681275626,0
0,1,1,1,1,23,1,1.094044441,0,1
1,1,0,1,1,24,1,1.548460691,0.345801918,1
1,0,1,1,1,31,1,1.006191831,0.860990056,0
0,1,0,1,1,28,1,1.550211942,1.565081739,1
0,1,1,1,1,32,1,3.159762171,3.135662039,0
0,1,0,1,1,31,1,3.236878958,3.265284907,0
1,1,1,1,1,32,1,1.862491687,1.886360947,0
0,1,0,1,12,30,11,2.088221127,2.118279032,0
1,0,1,1,12,35,12,2.842066019,2.854001344,0
0,1,1,1,12,33,12,1.988453393,1.945731768,0
1,1,0,1,1,29,1,1.923753446,1.973180199,0
1,1,1,1,1,21,1,2.747110251,2.820657085,0
1,1,0,1,1,33,1,1.885470059,1.790011571,0
1,1,0,1,6,37,6,1.12912325,1.070852949,0
1,1,1,1,12,31,11,2.047570221,2.132327157,0
0,1,0,1,1,26,1,1.1816756,1.112501,0
0,1,0,1,1,32,1,1.954798029,1.931965687,0
1,1,1,1,12,31,11,3.349651832,3.128861581,0
1,1,1,1,1,22,1,0.225809367,0.16875834,1
0,0,0,1,1,32,1,0.668278726,0,1
0,0,1,1,12,29,12,0.600508892,0.457939071,0
1,0,1,0,6,30,5,1.622965122,1.624417657,1
0,1,1,1,6,28,6,3.19853227,3.096274298,0
0,1,0,1,1,30,1,2.246021113,2.227053559,0
0,1,0,1,12,28,12,0.611726924,0.730254512,0
1,1,1,1,6,28,6,0.063014753,0,1
0,1,1,1,1,30,1,2.093652001,2.097294528,0
0,1,0,1,1,29,1,1.942472124,1.689650121,1
1,1,1,1,6,30,6,2.057133381,2.122972801,0
0,1,1,1,12,32,11,2.336441009,2.1621438,0
0,1,0,1,1,33,1,0.835586279,1.084623787,1
0,1,0,1,6,26,6,0.686747325,0.536248982,0
0,1,1,1,6,32,3,1.231661005,1.364137595,0
1,1,0,1,1,33,1,1.969722881,2.288495421,0
1,1,1,1,12,30,12,2.362006066,2.378123205,0
0,1,1,1,12,28,12,0.698121904,0.804464574,0
1,1,1,1,12,33,4,0.970836268,0.980036206,0
1,1,1,1,12,31,8,3.37445365,3.393701403,0
1,1,0,0,6,28,6,1.770621752,1.617838729,0
0,1,0,1,6,31,6,3.761265418,3.753584241,0
0,1,1,1,6,34,6,1.179269077,1.062388327,0
1,1,0,1,12,27,12,1.502523867,1.652102522,0
1,1,1,0,12,31,12,2.828237529,2.998939802,0
1,1,0,1,6,32,6,0.126435975,0.225129344,0
0,1,1,1,12,32,11,1.615152798,1.760771672,0
1,1,0,0,1,25,1,1.940429067,1.196067285,1
1,1,0,1,1,25,1,0.433188483,0.271237141,0
0,1,1,1,1,28,1,1.473900577,0.745164293,1
0,1,0,1,1,30,1,0.383468304,0.291161556,1
1,1,1,1,6,29,6,2.923911175,2.839089776,0
0,1,0,1,12,25,12,1.45736457,1.762466664,0
1,1,0,0,6,29,5,1.204472559,1.230908945,0
0,0,0,1,1,30,1,1.845480449,1.752898497,0
1,1,1,1,12,25,4,2.644955949,2.620493408,0
1,0,1,1,1,29,1,3.173901086,2.296644306,1
0,1,0,1,1,33,1,0,0,0
1,1,0,1,1,30,1,1.90581986,2.047298248,0
0,1,0,0,1,35,1,1.59690943,1.634285601,0
0,0,0,1,1,32,1,1.814619427,1.901792924,0
1,1,1,1,6,21,6,2.244362164,1.62622389,1
1,0,0,1,1,32,1,0.826936987,0.868737138,0
0,1,0,1,1,31,1,2.268202983,2.257123121,0
1,1,1,1,12,29,11,1.361240326,1.490379571,0
1,1,0,1,1,28,1,1.873177837,1.947595056,0
1,1,0,1,6,27,6,0.510466454,0.720645191,0
1,1,0,1,6,26,6,2.723752167,2.882446199,0
1,0,0,0,1,25,1,1.125180811,1.096579801,1
1,0,0,1,6,31,6,1.631474047,1.67913995,0
0,1,0,1,1,31,1,0.661317223,0.77289822,0
1,1,1,1,12,35,12,0.456604566,0.436880367,0
1,1,0,1,6,33,6,1.774436422,1.781709531,0
1,1,0,1,1,30,1,3.234056979,3.163415436,0
0,1,0,1,1,28,1,1.324022689,1.390423046,1
1,0,1,1,12,30,9,2.591065612,2.56013288,0
1,1,1,1,6,26,6,1.350986878,1.478941085,1
0,1,0,0,1,24,1,0.200559422,0,1
0,1,0,1,12,31,9,2.630015938,2.64415423,0
0,1,0,1,1,34,1,1.882993826,2.001877496,0
0,1,0,1,1,29,1,1.80761441,1.915882038,0
1,0,1,1,1,32,1,2.3652451,2.541463258,0
1,1,1,1,1,29,1,2.951777691,3.001389111,0
1,1,1,1,12,28,12,0.792631683,0.771970661,0
0,1,0,0,1,26,1,1.463994092,0.96377302,1
0,1,0,1,6,32,5,1.761919899,1.826597627,0
0,0,0,1,12,29,12,1.208941038,1.201497171,0
1,1,0,1,1,25,1,0.999951056,0.787925648,1
0,1,1,0,6,29,6,4.09640455,4.079059,0
1,1,0,0,1,34,1,2.18790762,2.235188124,0
1,0,0,1,1,28,1,2.414661909,2.358042377,0
1,1,1,1,1,30,1,3.86708929,3.871256567,0
